date,state,avg_temp_c,rainfall_mm,humidity_pct,wind_speed_mps
2003-09,Uttar Pradesh,15.79,20.26,72.68,4.28
2003-10,Uttar Pradesh,17.06,17.62,64.31,1.38
2003-11,Uttar Pradesh,18.8,18.13,64.64,4.05
2003-12,Uttar Pradesh,21.19,32.56,56.83,1.9
2004-01,Uttar Pradesh,25.64,33.19,67.8,3.42
2004-02,Uttar Pradesh,27.26,20.39,46.88,4.3
2004-03,Uttar Pradesh,28.98,8.65,58.58,4.63
2004-04,Uttar Pradesh,28.23,27.31,54.0,3.93
2004-05,Uttar Pradesh,25.38,5.45,75.74,1.5
2004-06,Uttar Pradesh,22.34,36.15,52.39,2.62
2004-07,Uttar Pradesh,20.94,8.76,62.23,2.69
2004-08,Uttar Pradesh,16.55,23.71,71.0,2.9
2004-09,Uttar Pradesh,16.22,13.44,77.35,3.6
2004-10,Uttar Pradesh,17.14,19.12,69.13,2.89
2004-11,Uttar Pradesh,19.69,21.43,81.96,1.75
2004-12,Uttar Pradesh,22.33,56.32,76.65,4.58
2005-01,Uttar Pradesh,24.58,14.59,77.84,1.18
2005-02,Uttar Pradesh,27.4,8.72,48.07,5.82
2005-03,Uttar Pradesh,28.2,36.48,71.22,1.32
2005-04,Uttar Pradesh,27.81,36.38,76.92,2.83
2005-05,Uttar Pradesh,23.78,20.36,77.88,4.26
2005-06,Uttar Pradesh,24.16,9.07,75.4,2.15
2005-07,Uttar Pradesh,20.21,13.61,52.49,2.41
2005-08,Uttar Pradesh,17.45,26.88,78.98,5.71
2005-09,Uttar Pradesh,16.45,13.62,82.07,1.61
2005-10,Uttar Pradesh,18.55,12.66,64.95,4.04
2005-11,Uttar Pradesh,20.1,13.31,71.47,1.17
2005-12,Uttar Pradesh,21.9,3.97,72.66,5.63
2006-01,Uttar Pradesh,26.79,14.66,58.0,2.64
2006-02,Uttar Pradesh,27.44,11.92,73.17,1.67
2006-03,Uttar Pradesh,27.8,21.02,70.74,2.17
2006-04,Uttar Pradesh,27.21,3.86,72.3,2.47
2006-05,Uttar Pradesh,24.88,55.88,69.61,1.39
2006-06,Uttar Pradesh,20.55,20.65,57.86,4.37
2006-07,Uttar Pradesh,19.42,13.62,72.25,5.1
2006-08,Uttar Pradesh,16.79,15.77,75.79,2.72
2006-09,Uttar Pradesh,17.9,5.23,79.73,1.15
2006-10,Uttar Pradesh,17.05,47.67,84.96,5.47
2006-11,Uttar Pradesh,17.87,35.38,64.62,4.96
2006-12,Uttar Pradesh,22.67,6.07,69.63,4.32
2007-01,Uttar Pradesh,26.01,12.7,78.04,4.5
2007-02,Uttar Pradesh,27.41,25.16,52.79,2.0
2007-03,Uttar Pradesh,29.29,16.13,70.55,3.16
2007-04,Uttar Pradesh,26.75,17.79,55.25,4.35
2007-05,Uttar Pradesh,26.06,14.23,57.62,4.22
2007-06,Uttar Pradesh,23.7,14.72,58.06,1.05
2007-07,Uttar Pradesh,18.91,19.36,58.04,2.33
2007-08,Uttar Pradesh,17.35,29.7,59.57,5.69
2007-09,Uttar Pradesh,17.37,19.38,77.85,5.69
2007-10,Uttar Pradesh,18.02,4.45,52.32,2.17
2007-11,Uttar Pradesh,20.78,34.35,55.74,3.05
2007-12,Uttar Pradesh,21.3,22.74,62.3,3.54
2008-01,Uttar Pradesh,23.34,21.23,77.41,4.72
2008-02,Uttar Pradesh,26.23,24.42,59.43,5.29
2008-03,Uttar Pradesh,28.98,20.44,75.31,3.86
2008-04,Uttar Pradesh,29.31,31.73,82.4,2.52
2008-05,Uttar Pradesh,26.06,21.6,46.76,2.11
2008-06,Uttar Pradesh,21.47,9.25,49.36,3.8
2008-07,Uttar Pradesh,17.84,50.8,48.59,5.49
2008-08,Uttar Pradesh,16.05,18.49,52.25,2.94
2008-09,Uttar Pradesh,15.54,27.96,51.47,3.07
2008-10,Uttar Pradesh,18.2,35.2,59.81,5.11
2008-11,Uttar Pradesh,19.32,19.98,58.49,3.96
2008-12,Uttar Pradesh,21.4,30.54,66.06,3.62
2009-01,Uttar Pradesh,24.09,6.46,62.47,2.07
2009-02,Uttar Pradesh,26.72,29.42,66.31,2.19
2009-03,Uttar Pradesh,29.69,35.36,76.06,1.67
2009-04,Uttar Pradesh,28.12,12.41,71.79,5.12
2009-05,Uttar Pradesh,27.63,16.22,67.5,1.94
2009-06,Uttar Pradesh,21.35,32.36,51.15,3.79
2009-07,Uttar Pradesh,18.0,19.32,84.33,3.75
2009-08,Uttar Pradesh,16.33,28.99,71.73,3.22
2009-09,Uttar Pradesh,16.44,12.04,79.7,2.24
2009-10,Uttar Pradesh,18.58,10.92,46.43,1.92
2009-11,Uttar Pradesh,17.78,13.27,70.7,4.97
2009-12,Uttar Pradesh,21.14,39.21,83.32,1.83
2010-01,Uttar Pradesh,24.58,40.44,67.17,1.83
2010-02,Uttar Pradesh,26.47,18.59,72.9,2.05
2010-03,Uttar Pradesh,28.38,12.07,64.62,3.73
2010-04,Uttar Pradesh,27.91,32.68,58.73,2.4
2010-05,Uttar Pradesh,24.71,1.53,53.02,2.38
2010-06,Uttar Pradesh,22.46,43.18,76.13,2.51
2010-07,Uttar Pradesh,19.66,18.76,56.18,5.32
2010-08,Uttar Pradesh,17.08,24.48,80.16,5.62
2010-09,Uttar Pradesh,16.28,11.0,79.72,4.1
2010-10,Uttar Pradesh,16.86,14.37,52.66,5.29
2010-11,Uttar Pradesh,21.19,7.71,48.33,4.66
2010-12,Uttar Pradesh,22.83,4.78,58.71,3.72
2011-01,Uttar Pradesh,24.26,3.92,71.79,2.59
2011-02,Uttar Pradesh,27.96,32.55,46.61,1.07
2011-03,Uttar Pradesh,28.23,16.12,65.14,5.07
2011-04,Uttar Pradesh,27.04,12.42,65.07,5.37
2011-05,Uttar Pradesh,24.66,8.92,58.82,2.03
2011-06,Uttar Pradesh,22.58,18.56,63.92,3.32
2011-07,Uttar Pradesh,18.21,20.69,58.8,4.96
2011-08,Uttar Pradesh,17.55,15.33,68.88,5.46
2011-09,Uttar Pradesh,17.25,10.26,50.32,2.21
2011-10,Uttar Pradesh,18.27,5.72,63.15,3.39
2011-11,Uttar Pradesh,19.9,26.22,72.18,2.96
2011-12,Uttar Pradesh,20.87,21.73,67.56,4.18
2012-01,Uttar Pradesh,24.67,5.33,83.81,2.38
2012-02,Uttar Pradesh,27.73,27.43,75.22,5.27
2012-03,Uttar Pradesh,26.46,33.37,67.22,4.31
2012-04,Uttar Pradesh,27.6,27.22,60.01,2.1
2012-05,Uttar Pradesh,27.73,20.49,51.73,3.47
2012-06,Uttar Pradesh,21.98,7.27,72.61,5.72
2012-07,Uttar Pradesh,19.43,6.0,52.41,2.12
2012-08,Uttar Pradesh,15.21,14.58,59.48,2.44
2012-09,Uttar Pradesh,15.94,33.39,58.41,4.21
2012-10,Uttar Pradesh,16.25,9.15,70.27,5.13
2012-11,Uttar Pradesh,19.87,2.9,67.34,1.85
2012-12,Uttar Pradesh,22.24,1.05,81.48,1.58
2013-01,Uttar Pradesh,26.16,17.91,75.65,4.56
2013-02,Uttar Pradesh,28.02,28.85,75.73,5.52
2013-03,Uttar Pradesh,29.29,70.15,66.09,2.22
2013-04,Uttar Pradesh,28.13,6.94,57.6,4.2
2013-05,Uttar Pradesh,26.51,43.11,57.18,4.15
2013-06,Uttar Pradesh,22.0,56.83,65.65,1.73
2013-07,Uttar Pradesh,17.82,13.0,50.67,1.84
2013-08,Uttar Pradesh,17.63,11.39,69.42,4.1
2013-09,Uttar Pradesh,15.81,58.85,82.46,1.72
2013-10,Uttar Pradesh,17.73,21.13,49.56,1.39
2013-11,Uttar Pradesh,20.73,22.49,82.88,2.99
2013-12,Uttar Pradesh,22.25,4.6,46.65,4.78
2014-01,Uttar Pradesh,23.42,17.89,83.78,5.84
2014-02,Uttar Pradesh,26.85,19.93,59.18,2.49
2014-03,Uttar Pradesh,27.89,18.38,73.06,1.47
2014-04,Uttar Pradesh,27.53,23.68,63.82,5.89
2014-05,Uttar Pradesh,24.94,53.14,84.1,4.96
2014-06,Uttar Pradesh,21.56,34.52,76.92,3.37
2014-07,Uttar Pradesh,19.95,5.04,76.29,4.38
2014-08,Uttar Pradesh,18.17,18.7,78.39,5.79
2014-09,Uttar Pradesh,17.04,12.2,48.67,2.45
2014-10,Uttar Pradesh,16.06,49.22,74.2,1.11
2014-11,Uttar Pradesh,19.3,45.98,71.8,2.15
2014-12,Uttar Pradesh,22.87,46.32,69.25,1.45
2015-01,Uttar Pradesh,25.33,16.71,72.21,3.2
2015-02,Uttar Pradesh,28.32,9.49,77.82,5.9
2015-03,Uttar Pradesh,27.69,39.86,62.61,4.03
2015-04,Uttar Pradesh,26.91,14.53,69.47,3.43
2015-05,Uttar Pradesh,24.67,15.02,57.56,3.35
2015-06,Uttar Pradesh,23.09,28.76,52.14,5.01
2015-07,Uttar Pradesh,18.14,7.51,45.21,4.09
2015-08,Uttar Pradesh,15.12,11.21,84.79,1.95
2015-09,Uttar Pradesh,16.17,20.14,80.86,2.42
2015-10,Uttar Pradesh,17.78,7.09,70.85,5.04
2015-11,Uttar Pradesh,19.23,22.65,68.39,1.18
2015-12,Uttar Pradesh,22.29,2.84,76.61,4.22
2016-01,Uttar Pradesh,24.98,16.93,58.85,2.37
2016-02,Uttar Pradesh,26.07,8.67,55.07,4.86
2016-03,Uttar Pradesh,28.69,17.63,53.96,3.85
2016-04,Uttar Pradesh,26.79,9.3,54.11,3.65
2016-05,Uttar Pradesh,27.39,32.79,75.89,5.61
2016-06,Uttar Pradesh,22.56,8.14,53.75,5.78
2016-07,Uttar Pradesh,18.27,8.73,68.79,5.08
2016-08,Uttar Pradesh,16.83,17.85,65.1,3.71
2016-09,Uttar Pradesh,15.33,9.04,72.41,2.13
2016-10,Uttar Pradesh,17.42,4.19,59.57,4.53
2016-11,Uttar Pradesh,18.99,9.28,56.59,4.56
2016-12,Uttar Pradesh,23.6,8.54,61.19,4.29
2017-01,Uttar Pradesh,26.26,10.93,71.42,3.23
2017-02,Uttar Pradesh,28.85,27.14,47.95,4.59
2017-03,Uttar Pradesh,28.01,26.49,64.42,3.68
2017-04,Uttar Pradesh,28.57,6.61,73.22,2.38
2017-05,Uttar Pradesh,26.1,9.3,82.12,1.57
2017-06,Uttar Pradesh,22.35,1.62,56.62,3.0
2017-07,Uttar Pradesh,20.15,12.26,47.55,2.08
2017-08,Uttar Pradesh,17.79,12.29,82.07,1.22
2017-09,Uttar Pradesh,16.42,8.94,46.46,4.27
2017-10,Uttar Pradesh,17.47,11.6,53.19,5.84
2017-11,Uttar Pradesh,18.18,28.71,53.7,5.93
2017-12,Uttar Pradesh,21.3,13.9,82.23,1.47
2018-01,Uttar Pradesh,26.15,8.67,68.4,2.92
2018-02,Uttar Pradesh,27.07,32.07,61.89,5.32
2018-03,Uttar Pradesh,28.17,1.19,66.74,2.01
2018-04,Uttar Pradesh,27.96,25.48,81.44,1.46
2018-05,Uttar Pradesh,26.54,13.67,70.11,5.03
2018-06,Uttar Pradesh,22.66,33.68,70.36,2.19
2018-07,Uttar Pradesh,19.44,9.88,53.7,2.91
2018-08,Uttar Pradesh,16.17,28.51,73.56,2.12
2018-09,Uttar Pradesh,15.82,19.79,46.81,3.64
2018-10,Uttar Pradesh,18.05,12.49,48.86,5.45
2018-11,Uttar Pradesh,19.98,25.25,62.55,5.77
2018-12,Uttar Pradesh,22.49,3.92,64.23,3.75
2019-01,Uttar Pradesh,25.37,16.31,75.39,1.92
2019-02,Uttar Pradesh,27.88,3.45,78.18,2.1
2019-03,Uttar Pradesh,27.85,67.05,83.08,4.01
2019-04,Uttar Pradesh,27.79,27.64,66.04,5.88
2019-05,Uttar Pradesh,24.08,15.68,46.33,4.93
2019-06,Uttar Pradesh,23.82,34.19,55.68,1.4
2019-07,Uttar Pradesh,19.44,36.67,67.75,4.84
2019-08,Uttar Pradesh,15.79,39.47,58.92,4.12
2019-09,Uttar Pradesh,16.43,15.85,59.41,4.36
2019-10,Uttar Pradesh,16.61,12.24,61.42,2.19
2019-11,Uttar Pradesh,20.25,30.82,70.58,2.71
2019-12,Uttar Pradesh,21.82,15.22,76.81,3.4
2020-01,Uttar Pradesh,27.42,27.52,58.9,3.59
2020-02,Uttar Pradesh,27.22,26.61,45.55,4.94
2020-03,Uttar Pradesh,26.91,5.7,59.48,3.11
2020-04,Uttar Pradesh,27.28,10.51,77.0,1.51
2020-05,Uttar Pradesh,25.54,12.64,72.15,2.14
2020-06,Uttar Pradesh,21.44,25.66,71.66,4.48
2020-07,Uttar Pradesh,18.85,41.16,80.01,3.13
2020-08,Uttar Pradesh,16.83,31.16,75.51,1.95
2020-09,Uttar Pradesh,15.87,27.94,59.12,1.35
2020-10,Uttar Pradesh,16.56,32.94,52.19,3.53
2020-11,Uttar Pradesh,19.84,16.38,54.88,2.31
2020-12,Uttar Pradesh,22.25,6.39,65.77,3.89
2021-01,Uttar Pradesh,25.83,8.9,77.22,3.88
2021-02,Uttar Pradesh,27.41,27.63,75.8,3.97
2021-03,Uttar Pradesh,28.81,16.08,56.72,5.32
2021-04,Uttar Pradesh,27.5,51.74,79.12,2.54
2021-05,Uttar Pradesh,24.46,15.96,82.57,5.21
2021-06,Uttar Pradesh,21.63,19.56,55.74,5.73
2021-07,Uttar Pradesh,20.17,24.77,72.04,2.71
2021-08,Uttar Pradesh,17.28,52.64,59.72,2.54
2021-09,Uttar Pradesh,17.04,51.0,51.62,3.22
2021-10,Uttar Pradesh,18.34,32.12,68.8,4.93
2021-11,Uttar Pradesh,18.86,8.23,74.41,5.58
2021-12,Uttar Pradesh,22.36,55.86,54.29,3.13
2022-01,Uttar Pradesh,24.28,24.81,65.78,5.92
2022-02,Uttar Pradesh,28.18,7.53,69.43,1.61
2022-03,Uttar Pradesh,27.32,15.99,57.58,1.51
2022-04,Uttar Pradesh,26.5,9.38,50.68,1.48
2022-05,Uttar Pradesh,24.55,5.73,78.08,5.21
2022-06,Uttar Pradesh,25.04,23.78,67.61,4.03
2022-07,Uttar Pradesh,18.32,15.91,74.19,5.34
2022-08,Uttar Pradesh,17.4,28.52,59.17,5.12
2022-09,Uttar Pradesh,14.45,11.88,50.29,4.03
2022-10,Uttar Pradesh,17.55,5.93,67.11,5.41
2022-11,Uttar Pradesh,19.39,8.96,78.92,4.93
2022-12,Uttar Pradesh,24.23,12.81,71.79,5.64
2023-01,Uttar Pradesh,25.25,6.42,48.06,4.33
2023-02,Uttar Pradesh,26.55,15.27,81.19,5.66
2023-03,Uttar Pradesh,28.97,11.36,51.66,3.69
2023-04,Uttar Pradesh,25.94,1.93,61.28,2.54
2023-05,Uttar Pradesh,23.49,33.76,73.45,3.21
2023-06,Uttar Pradesh,21.91,11.35,46.04,2.33
2023-07,Uttar Pradesh,19.78,34.98,60.36,5.14
2023-08,Uttar Pradesh,18.95,5.5,68.15,1.33
2023-09,Uttar Pradesh,16.3,31.71,78.57,1.28
2023-10,Uttar Pradesh,15.61,2.91,76.02,1.09
2023-11,Uttar Pradesh,19.61,25.48,59.32,3.33
2023-12,Uttar Pradesh,21.05,23.26,79.79,1.5
2024-01,Uttar Pradesh,24.13,38.88,66.77,4.3
2024-02,Uttar Pradesh,27.22,17.33,52.07,5.59
2024-03,Uttar Pradesh,27.68,21.26,46.69,3.03
2024-04,Uttar Pradesh,26.77,23.08,58.91,5.32
2024-05,Uttar Pradesh,24.61,7.86,68.25,2.25
2024-06,Uttar Pradesh,22.37,18.21,72.03,2.12
2024-07,Uttar Pradesh,19.86,34.08,72.96,2.9
2024-08,Uttar Pradesh,16.83,17.16,65.56,1.66
2024-09,Uttar Pradesh,15.34,15.62,83.17,3.78
2024-10,Uttar Pradesh,17.22,35.55,53.1,3.78
2024-11,Uttar Pradesh,19.71,6.26,81.59,3.02
2024-12,Uttar Pradesh,22.75,36.07,48.59,4.37
2025-01,Uttar Pradesh,24.44,36.81,54.08,1.81
2025-02,Uttar Pradesh,27.41,34.8,66.17,3.66
2025-03,Uttar Pradesh,28.04,8.83,63.8,1.89
2025-04,Uttar Pradesh,26.54,22.47,55.5,3.11
2025-05,Uttar Pradesh,24.3,11.91,83.38,2.64
2025-06,Uttar Pradesh,21.47,13.81,80.1,2.9
2025-07,Uttar Pradesh,19.53,48.95,65.27,5.13
2025-08,Uttar Pradesh,16.38,14.79,59.17,3.7
2025-09,Uttar Pradesh,15.8,21.99,67.24,3.61
2025-10,Uttar Pradesh,16.08,17.03,59.47,1.22
2025-11,Uttar Pradesh,17.98,13.5,63.71,5.1
2025-12,Uttar Pradesh,22.65,8.46,54.64,2.54
1975-01,Uttarakhand,25.65,14.79,83.02,2.23
1975-02,Uttarakhand,27.85,8.58,66.27,3.71
1975-03,Uttarakhand,30.29,26.44,45.85,1.31
1975-04,Uttarakhand,27.92,12.0,68.93,1.94
1975-05,Uttarakhand,26.2,5.76,62.39,1.78
1975-06,Uttarakhand,22.43,13.67,71.03,5.7
1975-07,Uttarakhand,18.13,18.68,51.94,3.82
1975-08,Uttarakhand,15.84,9.54,77.47,2.87
1975-09,Uttarakhand,16.13,32.36,53.75,4.42
1975-10,Uttarakhand,17.76,10.31,46.93,4.15
1975-11,Uttarakhand,18.76,5.98,73.47,4.76
1975-12,Uttarakhand,20.81,13.56,46.84,3.77
1976-01,Uttarakhand,24.77,4.54,83.72,2.66
1976-02,Uttarakhand,28.0,38.15,49.84,1.19
1976-03,Uttarakhand,27.61,10.43,84.27,5.97
1976-04,Uttarakhand,28.94,94.31,51.45,2.85
1976-05,Uttarakhand,23.41,13.47,76.75,4.47
1976-06,Uttarakhand,21.83,29.74,74.62,2.39
1976-07,Uttarakhand,17.52,13.49,60.69,2.31
1976-08,Uttarakhand,17.14,16.18,69.9,2.02
1976-09,Uttarakhand,15.38,11.73,47.4,2.49
1976-10,Uttarakhand,16.77,5.38,59.14,2.78
1976-11,Uttarakhand,18.34,8.91,46.61,4.93
1976-12,Uttarakhand,21.36,66.34,64.19,2.21
1977-01,Uttarakhand,24.99,36.4,67.78,1.19
1977-02,Uttarakhand,27.74,50.73,67.08,3.12
1977-03,Uttarakhand,28.75,24.35,57.95,1.15
1977-04,Uttarakhand,27.12,51.37,46.15,1.58
1977-05,Uttarakhand,25.62,44.38,47.24,4.51
1977-06,Uttarakhand,23.19,8.45,67.97,1.87
1977-07,Uttarakhand,20.21,54.66,51.95,4.59
1977-08,Uttarakhand,15.91,6.47,63.44,2.51
1977-09,Uttarakhand,15.73,3.75,49.5,2.2
1977-10,Uttarakhand,18.22,33.61,65.07,2.08
1977-11,Uttarakhand,17.93,36.44,77.46,1.93
1977-12,Uttarakhand,22.47,16.04,56.02,2.54
1978-01,Uttarakhand,25.36,5.64,49.57,1.12
1978-02,Uttarakhand,28.31,24.39,61.16,3.8
1978-03,Uttarakhand,28.66,49.9,76.71,5.32
1978-04,Uttarakhand,28.3,20.74,51.06,1.03
1978-05,Uttarakhand,26.56,16.79,46.76,4.05
1978-06,Uttarakhand,22.61,28.87,80.32,5.47
1978-07,Uttarakhand,18.53,3.56,78.24,2.87
1978-08,Uttarakhand,16.13,16.81,84.78,2.49
1978-09,Uttarakhand,17.77,21.48,84.41,5.64
1978-10,Uttarakhand,18.04,29.56,53.02,4.02
1978-11,Uttarakhand,20.0,52.68,72.4,5.17
1978-12,Uttarakhand,22.42,32.44,70.76,5.63
1979-01,Uttarakhand,24.73,2.67,48.41,3.38
1979-02,Uttarakhand,27.96,38.79,47.46,3.37
1979-03,Uttarakhand,27.8,32.76,72.37,3.5
1979-04,Uttarakhand,27.91,13.89,81.5,5.37
1979-05,Uttarakhand,25.56,19.62,82.03,4.24
1979-06,Uttarakhand,22.86,44.97,60.14,3.0
1979-07,Uttarakhand,18.88,38.65,55.6,3.48
1979-08,Uttarakhand,17.02,18.18,65.48,3.84
1979-09,Uttarakhand,17.51,15.88,69.43,3.6
1979-10,Uttarakhand,15.66,50.7,77.44,5.9
1979-11,Uttarakhand,21.21,10.06,65.76,4.45
1979-12,Uttarakhand,23.08,6.66,76.02,5.65
1980-01,Uttarakhand,24.66,37.75,75.08,3.33
1980-02,Uttarakhand,28.77,1.41,83.38,2.04
1980-03,Uttarakhand,28.87,4.16,81.82,5.58
1980-04,Uttarakhand,27.13,25.31,66.97,4.74
1980-05,Uttarakhand,24.66,16.54,56.95,4.18
1980-06,Uttarakhand,22.37,42.85,83.22,4.99
1980-07,Uttarakhand,20.27,19.17,65.26,5.62
1980-08,Uttarakhand,15.05,65.75,64.81,1.4
1980-09,Uttarakhand,16.5,22.05,53.95,1.04
1980-10,Uttarakhand,16.25,19.25,54.86,2.58
1980-11,Uttarakhand,18.26,11.19,78.17,3.9
1980-12,Uttarakhand,24.06,10.98,61.26,2.26
1981-01,Uttarakhand,23.97,16.83,53.57,4.43
1981-02,Uttarakhand,26.56,27.14,82.25,3.68
1981-03,Uttarakhand,26.99,2.55,65.18,1.78
1981-04,Uttarakhand,23.51,25.02,59.68,3.37
1981-05,Uttarakhand,25.41,5.42,72.47,2.46
1981-06,Uttarakhand,20.99,23.75,48.68,5.1
1981-07,Uttarakhand,17.96,9.62,67.22,5.05
1981-08,Uttarakhand,17.42,3.36,49.43,4.64
1981-09,Uttarakhand,16.42,22.63,63.51,5.14
1981-10,Uttarakhand,16.97,42.99,82.83,2.46
1981-11,Uttarakhand,19.36,7.57,83.02,3.84
1981-12,Uttarakhand,24.13,20.49,66.38,5.74
1982-01,Uttarakhand,23.26,20.91,51.98,2.94
1982-02,Uttarakhand,26.89,9.82,70.83,1.48
1982-03,Uttarakhand,26.78,4.9,75.68,2.24
1982-04,Uttarakhand,29.4,12.49,64.44,3.51
1982-05,Uttarakhand,25.27,45.1,52.06,4.27
1982-06,Uttarakhand,21.49,8.29,64.27,1.76
1982-07,Uttarakhand,18.38,6.54,59.96,1.67
1982-08,Uttarakhand,16.5,23.2,68.47,4.38
1982-09,Uttarakhand,15.35,14.6,45.95,1.9
1982-10,Uttarakhand,16.36,9.23,58.16,2.03
1982-11,Uttarakhand,19.86,22.48,72.32,4.47
1982-12,Uttarakhand,21.42,35.4,52.01,2.95
1983-01,Uttarakhand,24.55,8.39,55.05,1.81
1983-02,Uttarakhand,26.06,29.59,52.8,3.16
1983-03,Uttarakhand,29.2,10.16,60.73,1.13
1983-04,Uttarakhand,26.59,14.8,73.27,1.29
1983-05,Uttarakhand,25.38,4.47,69.7,1.86
1983-06,Uttarakhand,22.17,5.47,71.5,5.97
1983-07,Uttarakhand,17.59,5.48,75.52,3.24
1983-08,Uttarakhand,17.89,51.98,70.15,3.2
1983-09,Uttarakhand,15.08,5.03,83.2,2.09
1983-10,Uttarakhand,17.45,16.38,60.23,2.04
1983-11,Uttarakhand,19.14,84.79,73.29,4.38
1983-12,Uttarakhand,23.27,3.7,49.04,2.56
1984-01,Uttarakhand,24.94,8.97,59.99,2.52
1984-02,Uttarakhand,26.11,22.1,79.0,4.76
1984-03,Uttarakhand,27.07,18.01,79.26,2.06
1984-04,Uttarakhand,26.49,29.47,54.15,2.06
1984-05,Uttarakhand,25.03,19.81,65.69,2.84
1984-06,Uttarakhand,23.46,12.25,51.54,1.92
1984-07,Uttarakhand,18.69,23.95,65.2,3.36
1984-08,Uttarakhand,17.36,17.23,45.55,1.1
1984-09,Uttarakhand,15.35,22.05,45.43,1.01
1984-10,Uttarakhand,17.18,3.55,73.16,5.45
1984-11,Uttarakhand,18.51,32.12,58.62,1.78
1984-12,Uttarakhand,20.98,4.32,79.92,2.63
1985-01,Uttarakhand,23.69,6.84,60.03,4.63
1985-02,Uttarakhand,27.59,27.27,65.03,2.07
1985-03,Uttarakhand,27.22,4.24,52.58,5.73
1985-04,Uttarakhand,27.13,6.58,51.0,5.04
1985-05,Uttarakhand,23.59,27.25,77.5,1.56
1985-06,Uttarakhand,21.0,16.08,69.42,1.67
1985-07,Uttarakhand,18.53,8.56,58.11,2.39
1985-08,Uttarakhand,16.66,3.16,47.46,3.46
1985-09,Uttarakhand,15.84,9.16,46.25,1.8
1985-10,Uttarakhand,16.03,7.72,70.08,1.22
1985-11,Uttarakhand,18.94,27.57,67.05,5.19
1985-12,Uttarakhand,22.86,21.49,47.82,5.57
1986-01,Uttarakhand,23.94,15.96,50.6,1.5
1986-02,Uttarakhand,27.37,9.59,52.65,5.89
1986-03,Uttarakhand,27.48,8.36,78.05,5.15
1986-04,Uttarakhand,26.48,17.8,59.42,3.99
1986-05,Uttarakhand,26.71,23.01,78.87,2.85
1986-06,Uttarakhand,22.67,78.43,66.29,3.09
1986-07,Uttarakhand,19.49,9.79,54.65,2.59
1986-08,Uttarakhand,17.43,10.91,67.44,4.82
1986-09,Uttarakhand,16.58,1.95,48.23,3.64
1986-10,Uttarakhand,16.44,11.77,78.91,1.23
1986-11,Uttarakhand,18.17,3.95,80.77,4.04
1986-12,Uttarakhand,22.3,54.47,60.62,3.01
1987-01,Uttarakhand,25.47,55.96,50.99,5.67
1987-02,Uttarakhand,25.72,12.89,45.25,3.67
1987-03,Uttarakhand,26.92,4.3,78.33,3.41
1987-04,Uttarakhand,25.77,37.98,68.15,2.92
1987-05,Uttarakhand,25.66,35.16,80.3,2.76
1987-06,Uttarakhand,22.59,33.45,58.06,5.03
1987-07,Uttarakhand,18.95,27.31,81.3,3.13
1987-08,Uttarakhand,17.47,13.88,71.99,4.87
1987-09,Uttarakhand,14.82,13.71,61.19,1.11
1987-10,Uttarakhand,16.71,16.05,59.36,4.0
1987-11,Uttarakhand,20.29,11.41,45.54,1.49
1987-12,Uttarakhand,21.12,34.08,84.99,2.53
1988-01,Uttarakhand,24.35,9.88,82.04,4.15
1988-02,Uttarakhand,27.18,36.98,54.47,5.19
1988-03,Uttarakhand,27.58,11.87,52.57,5.81
1988-04,Uttarakhand,28.4,22.21,62.18,3.38
1988-05,Uttarakhand,24.46,3.07,55.37,3.62
1988-06,Uttarakhand,22.37,3.43,50.15,4.77
1988-07,Uttarakhand,19.98,34.37,56.87,2.95
1988-08,Uttarakhand,16.84,5.25,47.39,1.22
1988-09,Uttarakhand,13.74,1.87,48.15,1.04
1988-10,Uttarakhand,16.78,15.71,67.8,5.42
1988-11,Uttarakhand,21.13,8.08,82.01,1.74
1988-12,Uttarakhand,22.35,29.73,55.5,5.91
1989-01,Uttarakhand,24.68,6.82,55.94,4.81
1989-02,Uttarakhand,27.67,22.98,53.19,4.72
1989-03,Uttarakhand,28.61,9.13,78.08,3.38
1989-04,Uttarakhand,28.01,20.11,79.81,2.23
1989-05,Uttarakhand,24.39,6.57,53.89,5.67
1989-06,Uttarakhand,22.17,20.01,70.97,4.86
1989-07,Uttarakhand,19.25,51.5,48.92,1.17
1989-08,Uttarakhand,16.21,5.1,77.4,5.49
1989-09,Uttarakhand,15.78,23.7,59.63,2.15
1989-10,Uttarakhand,16.62,33.93,70.1,3.33
1989-11,Uttarakhand,19.79,36.18,57.96,5.3
1989-12,Uttarakhand,23.29,21.74,67.62,5.93
1990-01,Uttarakhand,25.0,28.32,50.87,2.18
1990-02,Uttarakhand,27.13,14.69,65.83,5.73
1990-03,Uttarakhand,27.37,9.63,51.77,3.12
1990-04,Uttarakhand,25.68,36.61,62.52,3.62
1990-05,Uttarakhand,25.35,63.19,67.04,3.31
1990-06,Uttarakhand,22.63,43.93,60.99,4.9
1990-07,Uttarakhand,19.23,8.63,52.27,4.15
1990-08,Uttarakhand,16.49,12.69,50.07,1.08
1990-09,Uttarakhand,16.49,20.12,75.43,5.24
1990-10,Uttarakhand,15.98,5.94,61.46,2.98
1990-11,Uttarakhand,19.75,7.07,54.08,1.13
1990-12,Uttarakhand,22.35,18.88,79.25,2.83
1991-01,Uttarakhand,26.95,5.9,69.77,4.9
1991-02,Uttarakhand,27.21,17.0,64.64,4.03
1991-03,Uttarakhand,27.88,11.52,49.97,1.31
